blueCenter3: .word 16, 16
.byte 162,162,162,235,227,227,227,235,227,227,227,235,82,162,162,162,
162,162,162,235,227,227,227,235,227,227,227,235,82,162,162,162,
162,162,162,235,235,235,235,235,235,235,235,235,82,162,162,162,
162,162,162,235,227,227,227,235,227,227,227,235,82,162,162,162,
162,162,162,235,227,227,227,235,227,227,227,235,82,162,162,162,
162,162,162,235,227,227,227,235,227,227,227,235,82,162,162,162,
162,162,162,235,235,235,235,235,235,235,235,235,82,162,162,162,
162,162,162,235,227,227,227,235,227,227,227,235,82,162,162,162,
162,162,162,235,227,227,227,235,227,227,227,235,82,162,162,162,
162,162,162,235,227,227,227,235,227,227,227,235,82,162,162,162,
162,162,162,235,235,235,235,235,235,235,235,235,82,162,162,162,
162,162,162,235,227,227,227,235,227,227,227,235,82,162,162,162,
162,162,162,235,227,227,227,235,227,227,227,235,82,162,162,162,
162,162,162,235,227,227,227,235,227,227,227,235,82,162,162,162,
0,0,0,0,0,0,0,0,0,0,0,0,82,162,162,162,
7,7,7,0,0,18,88,0,0,0,0,0,0,0,0,0,


